YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,1,26,1,WN,3917,N775SW,LAS,PHX,1810,1807.0,-3.0,35.0,1842.0,75.0,91.0,49.0,255,2031.0,7.0,2025,2038.0,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-26,0,0.0,0.0,0.0,0.0,0.0
2015,1,24,6,UA,1269,N54241,EWR,PBI,1603,1641.0,38.0,14.0,1655.0,177.0,175.0,157.0,1023,1932.0,4.0,1900,1936.0,36.0,0,0,,0.0,0.0,12.0,24.0,0.0,2015-01-24,1,0.0,0.0,31.58,63.16,0.0
2015,1,4,7,US,2008,N277AY,MCO,PHL,1935,1933.0,-2.0,13.0,1946.0,135.0,128.0,106.0,861,2132.0,9.0,2150,2141.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-04,0,0.0,0.0,0.0,0.0,0.0
2015,1,16,5,EV,5151,N980EV,ATL,TRI,1145,1214.0,29.0,28.0,1242.0,57.0,73.0,42.0,227,1324.0,3.0,1242,1327.0,45.0,0,0,,16.0,0.0,29.0,0.0,0.0,2015-01-16,1,55.17,0.0,100.0,0.0,0.0
2015,1,28,3,UA,793,N496UA,CLE,TPA,740,731.0,-9.0,24.0,755.0,157.0,140.0,111.0,927,946.0,5.0,1017,951.0,-26.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-28,0,0.0,0.0,0.0,0.0,0.0
2015,1,14,3,WN,4922,N7708E,RDU,LAS,600,559.0,-1.0,45.0,644.0,325.0,321.0,273.0,2026,817.0,3.0,825,820.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-14,0,0.0,0.0,0.0,0.0,0.0
2015,1,27,2,WN,4211,N7716A,SFO,LAX,1645,1640.0,-5.0,7.0,1647.0,80.0,69.0,55.0,337,1742.0,7.0,1805,1749.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-27,0,0.0,0.0,0.0,0.0,0.0
2015,2,12,4,AA,2300,N501AA,DFW,ICT,2234,2230.0,-4.0,10.0,2240.0,73.0,68.0,54.0,328,2334.0,4.0,2347,2338.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-12,0,0.0,0.0,0.0,0.0,0.0
2015,1,19,1,US,486,N187US,SAN,PHX,1615,1616.0,1.0,14.0,1630.0,77.0,70.0,50.0,304,1820.0,6.0,1832,1826.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-19,0,0.0,0.0,0.0,0.0,0.0
2015,2,2,1,AS,855,N529AS,PDX,KOA,720,717.0,-3.0,12.0,729.0,383.0,394.0,378.0,2607,1147.0,4.0,1143,1151.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-02,0,0.0,0.0,0.0,0.0,0.0
2015,1,26,1,DL,1205,N986DL,ATL,CAE,2040,2042.0,2.0,10.0,2052.0,58.0,48.0,34.0,192,2126.0,4.0,2138,2130.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-26,0,0.0,0.0,0.0,0.0,0.0
2015,2,4,3,OO,6357,N108SY,ORD,STL,1231,1518.0,167.0,19.0,1537.0,76.0,79.0,52.0,258,1629.0,8.0,1347,1637.0,170.0,0,0,,3.0,0.0,0.0,167.0,0.0,2015-02-04,1,1.8,0.0,0.0,100.0,0.0
