YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,DEPARTURE_DELAY,DISTANCE,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,flight_depart_delayed,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct,time_of_day,main_delay
2015,9,20,7,WN,-5.0,990,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,4,2,AA,-5.0,544,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,13,6,DL,-7.0,2519,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Night (10pm-11pm),AIR_SYSTEM_DELAY
2015,6,29,1,AA,8.0,1121,47.0,0.0,8.0,0.0,0.0,0,587.5,0.0,100.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,8,3,OO,-9.0,493,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,27,5,EV,79.0,292,0.0,0.0,2.0,70.0,0.0,1,0.0,0.0,2.53,88.61,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,2,9,1,MQ,-4.0,767,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,3,5,MQ,-8.0,212,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,26,7,WN,-4.0,390,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,3,8,7,DL,-2.0,240,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,2,22,7,B6,81.0,2465,39.0,0.0,0.0,78.0,0.0,1,48.15,0.0,0.0,96.3,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,6,15,1,AS,-1.0,548,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,18,7,DL,1.0,432,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Night (10pm-11pm),AIR_SYSTEM_DELAY
2015,8,18,2,AS,-1.0,2717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,30,2,WN,0.0,829,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,2,13,5,WN,-3.0,850,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,28,3,AA,41.0,592,8.0,0.0,41.0,0.0,0.0,1,19.51,0.0,100.0,0.0,0.0,Morning (6-11am),AIRLINE_DELAY
2015,8,29,6,WN,-8.0,825,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,2,20,5,OO,60.0,209,0.0,0.0,0.0,53.0,0.0,1,0.0,0.0,0.0,88.33,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,12,21,1,EV,26.0,748,10.0,0.0,26.0,0.0,0.0,1,38.46,0.0,100.0,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,12,4,5,DL,-5.0,674,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,8,5,AS,-5.0,1542,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,18,3,WN,-3.0,2039,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,12,13,7,OO,-3.0,190,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,13,6,DL,-1.0,373,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,29,7,OO,2.0,563,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,5,5,2,MQ,-9.0,285,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,7,3,WN,0.0,407,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,9,8,2,UA,57.0,334,0.0,0.0,19.0,22.0,0.0,1,0.0,0.0,33.33,38.6,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,7,12,7,EV,-5.0,332,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,7,2,4,AA,9.0,192,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,2,5,4,DL,-1.0,762,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,8,13,4,MQ,-3.0,409,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,9,2,3,OO,-3.0,576,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,8,1,WN,67.0,495,20.0,0.0,0.0,0.0,67.0,1,29.85,0.0,0.0,0.0,100.0,Afternoon (12pm-5pm),WEATHER_DELAY
2015,7,20,1,DL,-7.0,393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,12,28,1,WN,1.0,967,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,7,15,3,WN,30.0,251,13.0,0.0,19.0,11.0,0.0,1,43.33,0.0,63.33,36.67,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,3,23,1,EV,-9.0,425,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,10,2,WN,-5.0,148,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,12,16,3,EV,-5.0,622,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,26,1,MQ,-2.0,483,26.0,0.0,0.0,0.0,0.0,0,-1300.0,-0.0,-0.0,-0.0,-0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,4,3,VX,-3.0,2704,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,2,1,AS,-8.0,867,19.0,0.0,0.0,0.0,0.0,0,-237.5,-0.0,-0.0,-0.0,-0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,14,2,AA,26.0,802,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,30,5,WN,-2.0,770,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,10,13,2,WN,8.0,189,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,8,4,DL,-2.0,373,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Night (10pm-11pm),AIR_SYSTEM_DELAY
2015,9,18,5,UA,24.0,1726,24.0,0.0,0.0,0.0,24.0,1,100.0,0.0,0.0,0.0,100.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,5,26,2,EV,0.0,463,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,20,5,NK,-7.0,1440,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Late Night (0-5am),AIR_SYSTEM_DELAY
2015,12,28,1,AA,191.0,808,6.0,0.0,8.0,183.0,0.0,1,3.14,0.0,4.19,95.81,0.0,Night (10pm-11pm),LATE_AIRCRAFT_DELAY
2015,4,15,3,DL,-5.0,666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,5,19,2,OO,-3.0,308,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,11,3,EV,292.0,691,0.0,0.0,0.0,270.0,0.0,1,0.0,0.0,0.0,92.47,0.0,Morning (6-11am),LATE_AIRCRAFT_DELAY
2015,1,16,5,WN,-3.0,223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,18,6,AA,0.0,936,46.0,0.0,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,7,30,4,WN,0.0,391,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,30,4,DL,1.0,406,16.0,0.0,0.0,0.0,0.0,0,1600.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,9,30,3,EV,-2.0,190,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,27,6,EV,-8.0,517,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,8,27,4,DL,-3.0,1541,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,9,14,1,WN,0.0,319,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,18,6,WN,0.0,419,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,29,7,DL,54.0,350,4.0,0.0,54.0,0.0,0.0,1,7.41,0.0,100.0,0.0,0.0,Morning (6-11am),AIRLINE_DELAY
2015,5,18,1,MQ,46.0,354,0.0,0.0,31.0,0.0,0.0,1,0.0,0.0,67.39,0.0,0.0,Morning (6-11am),AIRLINE_DELAY
2015,5,14,4,DL,9.0,481,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,2,10,2,AS,0.0,1448,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,11,16,1,DL,0.0,408,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,1,31,6,MQ,-10.0,273,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,28,4,B6,3.0,2611,25.0,0.0,3.0,0.0,0.0,0,833.33,0.0,100.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,11,4,WN,22.0,296,0.0,0.0,4.0,13.0,0.0,1,0.0,0.0,18.18,59.09,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,6,4,4,EV,19.0,505,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,1,25,7,OO,14.0,109,3.0,0.0,0.0,14.0,0.0,0,21.43,0.0,0.0,100.0,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,6,29,1,US,-3.0,361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,10,7,DL,-1.0,547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,7,1,3,AA,3.0,1045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,5,1,OO,103.0,752,14.0,0.0,103.0,0.0,0.0,1,13.59,0.0,100.0,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,12,22,2,DL,0.0,926,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,22,1,WN,-4.0,1046,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,6,18,4,WN,-1.0,1444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,4,7,WN,0.0,1180,38.0,0.0,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,4,3,DL,-1.0,1426,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,24,3,UA,-7.0,414,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,9,24,4,AA,18.0,1119,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,17,1,DL,54.0,534,0.0,0.0,32.0,6.0,0.0,1,0.0,0.0,59.26,11.11,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,4,23,4,AA,5.0,190,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,15,4,US,-6.0,361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,19,5,OO,-5.0,574,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,9,4,WN,15.0,1073,6.0,0.0,0.0,15.0,0.0,0,40.0,0.0,0.0,100.0,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,8,31,1,OO,-8.0,522,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,11,11,3,AA,-5.0,647,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,2,5,WN,-6.0,775,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,8,1,6,EV,-2.0,277,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,9,2,3,NK,-15.0,1514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,29,3,AA,0.0,1197,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,12,25,5,EV,-6.0,277,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,4,5,UA,-1.0,862,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,31,1,AA,66.0,304,4.0,0.0,0.0,0.0,66.0,1,6.06,0.0,0.0,0.0,100.0,Evening (6pm-9pm),WEATHER_DELAY
2015,5,28,4,OO,21.0,363,0.0,0.0,12.0,8.0,0.0,1,0.0,0.0,57.14,38.1,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,5,25,1,OO,83.0,337,4.0,0.0,83.0,0.0,0.0,1,4.82,0.0,100.0,0.0,0.0,Morning (6-11am),AIRLINE_DELAY
2015,7,18,6,UA,5.0,1154,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,5,4,DL,110.0,547,21.0,0.0,0.0,108.0,2.0,1,19.09,0.0,0.0,98.18,1.82,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,8,27,4,AA,-10.0,361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,29,3,UA,-1.0,733,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,30,3,AA,-6.0,1496,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,2,27,5,WN,15.0,491,16.0,0.0,0.0,3.0,0.0,0,106.67,0.0,0.0,20.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,4,24,5,NK,42.0,985,104.0,0.0,0.0,0.0,0.0,1,247.62,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,17,6,WN,-4.0,472,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,10,6,OO,-10.0,451,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,22,4,WN,-2.0,1750,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,10,5,UA,-2.0,1723,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,11,1,DL,-1.0,666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,28,6,B6,-6.0,353,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,3,31,2,WN,4.0,998,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,3,1,EV,-1.0,224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,16,4,EV,-7.0,501,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,25,4,WN,31.0,704,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,9,19,6,AA,-5.0,993,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,2,21,6,WN,3.0,491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,29,1,US,24.0,331,0.0,0.0,0.0,22.0,0.0,1,0.0,0.0,0.0,91.67,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,10,11,7,AA,-2.0,601,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,20,5,WN,-4.0,669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,30,5,AA,-5.0,224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,11,30,1,EV,-7.0,750,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,12,14,1,MQ,-11.0,196,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,2,22,7,UA,6.0,2565,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,12,24,4,AA,-4.0,304,19.0,0.0,0.0,0.0,0.0,0,-475.0,-0.0,-0.0,-0.0,-0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,11,13,5,AA,-10.0,1068,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,2,7,WN,5.0,407,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,17,2,UA,-6.0,746,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,7,6,WN,-1.0,1262,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,15,4,OO,120.0,386,3.0,0.0,112.0,8.0,0.0,1,2.5,0.0,93.33,6.67,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,1,16,5,US,-3.0,507,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,3,2,AA,53.0,1012,0.0,0.0,35.0,0.0,0.0,1,0.0,0.0,66.04,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,1,13,2,NK,-12.0,1222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Night (10pm-11pm),AIR_SYSTEM_DELAY
2015,5,5,2,EV,13.0,641,5.0,0.0,13.0,0.0,0.0,0,38.46,0.0,100.0,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,1,3,6,WN,-2.0,888,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,9,1,US,-5.0,331,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,9,6,EV,-1.0,374,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,9,1,EV,-4.0,668,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,5,11,1,B6,106.0,950,0.0,0.0,0.0,82.0,0.0,1,0.0,0.0,0.0,77.36,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,10,15,4,WN,3.0,883,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,16,4,B6,-4.0,1133,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,11,26,4,AA,-8.0,569,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,9,2,3,B6,42.0,1133,3.0,0.0,9.0,33.0,0.0,1,7.14,0.0,21.43,78.57,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,3,1,7,EV,12.0,201,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,11,29,7,WN,-5.0,651,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,28,7,EV,93.0,820,3.0,0.0,93.0,0.0,0.0,1,3.23,0.0,100.0,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,11,27,5,OO,-4.0,852,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,5,4,WN,-2.0,587,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,7,25,6,OO,37.0,599,57.0,0.0,0.0,0.0,0.0,1,154.05,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,14,3,OO,-3.0,363,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,7,16,4,B6,108.0,2465,0.0,0.0,0.0,97.0,0.0,1,0.0,0.0,0.0,89.81,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,1,27,2,WN,-4.0,808,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
